R2,R3,R7,R8,Max_Shaking_Moment
82.12213756465638,782.4658144824703,125.10474516942314,512.6019663296038,5016219.095053746
120.9738591240966,757.8358680357969,153.5713492428954,490.6458571323454,4738385.407909536
57.30375365729895,620.9484085362467,69.62901605769558,351.15899346384583,3433969.8727643904
150.17616161037117,551.1545886087647,134.74210851705817,272.16023913382327,2985415.2007098817
184.37304631094614,659.5884174874085,218.92653594603092,391.4618397166655,3795537.5670580347
139.8751953472288,560.130442624329,146.03614613555135,282.5729029728715,3035460.721923446
119.8723613439154,762.2806049271811,157.25197907061641,494.3133609557648,4788681.362850646
94.54918719891937,796.6740280712004,105.61647930975928,516.8141170892357,5193704.605794757
106.05418287474308,696.415954028686,92.74418101530705,414.523847517965,4091942.8518171604
196.38799347894687,759.2183759592529,227.88895225212445,487.488966516213,4796987.145650488
152.5811649495269,756.1833536625231,211.33538377862996,481.68987670112244,4733416.294955365
101.21387079383203,667.0809118436651,92.0880200396935,392.21950587744345,3821071.0648963847
176.0557805533097,645.5037619885411,192.03787471968414,376.23156688729773,3671064.9656183417
114.90235217346387,622.0781279559549,72.4805631193713,345.20483146325347,3455068.566016342
105.00530316218814,529.9517926652895,112.69682515958121,251.92771106151542,2844890.7027786076
106.10131321814976,718.8863227543391,153.55277584660877,445.4494771534072,4314274.941687457
57.11328341069242,575.2607510157288,60.55198914288997,290.03234841005406,3110053.3256441327
120.39625032345248,573.1428111794833,155.46029595402328,299.7623283911688,3110548.0065030963
40.03470361728253,567.5576968833491,76.49045914722228,293.2449775639586,3058273.4092358705
155.60900313896656,719.5761313193706,145.9379106707338,441.2989291317882,4341396.57985847
158.201633487428,597.3503266761014,195.8725244276411,327.3508257745366,3291831.580979749
151.1071328131372,799.9859016632274,202.00636995134667,523.4937205123606,5256086.207840749
85.45157458379022,778.4750142144878,97.8774874430736,510.9286201038754,4968927.44264382
187.77816101568234,764.7076736970491,227.2401940769231,495.70929544268074,4853093.248586395
105.24964609939363,724.8990320369346,170.4251813365074,452.0596409443317,4375919.188368226
184.58470817952784,759.1427983758126,182.90387647407113,487.58927387631405,4786947.475101506
93.94544841017095,796.7327062453054,77.6463226611726,528.85905790931,5194294.641885901
112.0332346578718,566.9652955501533,116.02759367498155,289.1214984075814,3067982.5176486704
168.22264842973985,775.6317372134448,198.59562165412646,499.8434961387395,4967523.617033784
189.87817658955197,755.4966137254307,171.2091041440137,475.2542669760195,4749657.1751195835
141.12690216567904,646.2781504357343,178.32555634664732,370.5609129492528,3657860.333009071
117.3372020696509,695.971912164629,150.44060381313594,426.0387014397426,4091193.0762904757
144.18788740851733,553.5764063293689,146.16424476511963,276.70675532023057,2997136.9957139953
184.9741529745441,664.4108748951082,144.14261340562217,377.24536514960323,3837770.5478485557
170.8281201949872,699.0872375032295,135.556857942509,424.0266594428027,4146685.896224667
190.37506262807196,793.7620498402905,188.22153411990413,513.5506731229154,5203250.513999102
158.53795038266054,597.649709256305,143.9045292313208,322.5202130466836,3294136.255088595
59.273176855809936,681.6506930546991,87.39209753679494,403.8365284332876,3943898.143537112
160.69832706139908,660.1711866761855,202.27502773236964,384.76261975500825,3785154.3816052307
60.09432878293539,639.5360470446253,89.45201014016122,372.0764005343633,3580461.0920430287
122.36336805781252,528.8603532159561,138.78045685495783,248.26749113333227,2844362.732790098
144.12814352522162,739.4239593909493,70.04967554399653,444.97198715820446,4544181.183224723
159.21385122759546,646.8773816866101,123.11053385073274,366.94470765712697,3672013.451632462
124.19915668107825,697.6531347778348,130.22299122404584,425.49553641113994,4109736.731458207
85.64175211625079,610.5357309822905,97.63851305310101,340.1368828957551,3360542.3284887667
77.78666964283036,741.5526575962348,84.3440411436984,473.4550734793276,4546380.642561833
160.61838486446504,757.1665499548043,126.20062883800476,483.40669854482354,4748922.949041131
93.48692546686743,740.8923884699551,135.43333507259862,467.4037398494322,4542511.321029593
83.7391541530009,678.3848423523401,133.71292985769486,410.70745121432526,3918126.0848577064
194.3481787305967,628.9654789970037,218.53215385446973,351.4071956058533,3551700.581996827
145.91639785799808,684.4314211371768,178.2247399976142,414.8153706820257,3994169.5290585156
176.84242889638796,787.6810674484709,172.71932670377063,517.1439880558223,5118394.066223227
83.8576952798222,579.7847477526202,74.3330476669474,306.16512803841067,3144350.0072856667
56.29876699464462,664.9965332731962,110.88478190368507,393.48356532736676,3794234.834950624
168.08023322929319,700.8592701715204,152.28499477714655,422.4983200720844,4162112.534561031
184.7309883335047,779.4627452896722,151.42891153956236,501.0783763122423,5024405.973734244
80.28654960288789,615.7436069062853,72.01289699107517,332.48196421816243,3398232.100781795
136.51299910682513,750.9609104066604,118.7323127691714,465.0471174518404,4667226.544707686
184.32874696608735,753.4538409959646,184.87158674743222,476.40586076175566,4722527.408863505
177.70735949150287,785.0700393192545,193.7358943668776,516.036860006953,5087126.246783089
85.29041832020465,517.3232141061033,101.13747164752664,238.4594357998133,2771300.725477439
189.97557168494555,694.3373335218566,206.47627008958142,425.68895165191236,4114620.1560323914
155.93799942414933,696.6491648910037,142.66416642802812,417.5846646751269,4114443.8973935307
139.651184833435,784.5232828533615,111.1358675470095,499.57888192348787,5059097.02567062
163.4237990191326,695.4466998858868,120.74272870461517,406.59281807425964,4107168.4895124524
73.00223111969272,745.3331358153968,61.20311950754154,473.5864822670404,4586787.548280099
111.29731966660822,613.4034264538399,90.54872649311214,323.31063798671136,3388394.538117452
132.70284925333098,676.7036505533327,91.18269228843059,396.0276286876137,3917518.969691294
196.42663947241357,747.6556658514659,148.77870850047282,471.74939888763276,4667445.964609339
139.78482734502796,794.7258104035392,142.1366038186084,526.9399836992912,5184667.545548654
78.68268459179791,732.4416997597098,71.78493886194804,451.93808801954486,4448830.382887799
112.34767650482618,569.9175933290129,151.72143928499042,298.18612958021356,3086995.458615037
174.47587185693237,681.3338817139443,229.99391150691426,407.94217238478853,3981908.935307441
120.84091634908292,769.1194205901984,66.69184298851923,493.65319581234354,4868155.847490358
156.42747951979413,726.8408492320243,157.3650848395697,448.7579352385749,4416885.482100437
55.93323231037955,731.147356183282,57.48992088805414,454.3994288809608,4431612.553985666
115.53365085223952,760.8731469804097,102.48735416605754,478.07661352273084,4771105.328724921
142.59545239557366,730.791514738271,71.31608401862894,436.85118301892726,4451349.670753423
172.3320784099767,704.6572754867229,114.31952249125416,429.71053982057595,4201867.645668327
184.74180754994381,618.8049009811537,200.61332613649992,348.76520149883595,3466017.603122824
190.58142995018363,586.8613431782369,195.53425336190531,303.7366846493625,3240475.393441145
103.76895608997594,725.1532543239849,114.48778960423137,451.68194957286585,4378144.159953722
140.8441810678409,772.5459841203618,111.76294537019575,491.36136351815503,4916378.929372179
126.19583891277108,796.6481210918661,101.56096428951982,517.3568058429421,5203068.159292291
185.6436261802781,794.0337405572257,220.80625834240516,522.3216867480696,5203037.001865507
115.43536192387657,580.706343048073,106.63328502677919,304.12306884458917,3158770.268358852
166.4131627342628,661.3002132687246,166.65949749656073,391.81552341257907,3798275.7385262414
189.77481145319626,596.7510278078603,169.99626370709785,310.4349298979963,3308473.9235837203
198.43231266312358,596.9313800030709,170.2717598325533,323.84193488252765,3316715.2505281554
121.322106945035,674.2087982636647,135.07276129158296,406.63545359276054,3890667.527394285
153.4904693554745,649.7378814210304,177.8163803685477,382.4244946702438,3692674.761726156
150.34135653578107,797.9791509548759,226.41757025213536,521.6995336533544,5230422.696539599
123.8177210751816,769.9940849054224,98.21357980477924,483.2016829137539,4879447.647879335
101.98292637492423,734.9041274588279,76.26567325964683,454.74048849202325,4480279.973063884
45.603812838130665,612.0015898100253,56.853519801730144,331.80933780431656,3365279.371927709
48.56710588654675,572.1311366274322,54.0107106676811,292.8476761983563,3088605.6292795218
133.484149297295,617.7564055733659,108.64380335137773,330.73824966463724,3429042.6707354975
103.64380496982442,673.7064213875345,70.45594126808118,399.5859031741596,3880601.37524074
170.03828730608254,764.2345084734196,146.57570492892035,485.67177049908685,4835322.3929157555
144.75660891541474,687.5026789387557,158.54923337196416,419.8253250028864,4022175.5574265444
177.93807880589665,769.822576399112,186.83932923964488,502.35677100311466,4905418.974261166
69.24286832232502,724.250175592799,109.09034677513931,451.7470185245202,4361380.771471827
150.2956668331657,683.8855902620962,154.92597624681247,416.46301138218104,3991291.669911832
187.7039920023362,630.9449695309661,208.841820570524,357.8391252290373,3562053.2120107654
149.82063661582475,715.0387349293226,158.44892497004258,438.27469074651816,4292254.309525046
170.7221506337152,749.2716284465043,110.88022167754713,464.2418651458276,4666608.3458332615
112.71394639805581,769.2499889422562,114.99429609062959,490.26508144366926,4866972.921012341
140.9087307129572,788.8902572529352,53.258329640230116,497.5238413374786,5112992.289328812
50.72604871064526,738.3460706232028,71.55051908989545,466.7368290356196,4507720.147313733
80.54858635319155,751.1932690922318,87.46970377580598,481.2224841734917,4652929.655157285
99.62508833888512,704.4032969816953,119.73752649908798,436.23416406450406,4167609.009115322
141.26816281469235,785.1443407304489,178.74412374222464,515.9172009624215,5067377.030710499
115.82784564774654,757.2880584691172,117.35994870526629,482.3507463883292,4730427.087763021
59.64377120630979,661.647503698646,101.24224643566095,391.1607214696711,3765536.570771732
83.37239195737703,673.0700552193925,77.48705007033827,401.8808879182946,3870078.5171444803
132.57725477098438,565.7134952812903,128.51487942556923,290.5492114776629,3067410.1783251096
133.83772598542527,797.4364280205946,124.28823514441716,526.0652846626368,5215983.605201372
103.38348247284047,658.007197954028,62.310065625329436,372.35552522784985,3742896.654204627
100.73212364902254,679.7868532870925,60.97469261631814,388.48453390692237,3934863.0685436917
123.1396277980403,670.9186766572373,179.78522429534084,397.7441379497678,3861896.9476822396
92.84026622650234,793.2026325942797,113.11378878788841,526.7261027444724,5150020.492402578
138.33717104281988,667.18056434097,156.58472194975417,396.60022606186465,3834911.968854823
139.94765810796025,759.2371054164897,71.64233352935479,481.78960475492204,4761889.506649765
175.2385114922055,764.4143900793246,141.54451021172827,490.68336975108133,4840778.502949908
111.60216126902073,791.958718734734,59.17393251152752,509.79010905522307,5139689.5564973075
40.89618610601715,792.3227317445662,100.435175540681,519.0208986235134,5130925.095262434
107.83903981777128,635.8452024145613,76.2419773706555,344.79920022112145,3560672.257918241
106.34462720795699,664.6516521295548,78.5158655642741,387.12435320329854,3801194.7450347613
150.44474774781492,744.3004954026567,98.13018520874499,446.7416761039075,4600273.698542538
139.58720704023466,704.1197269892809,94.80972036758253,414.6574476024435,4178768.11913937
86.1751395767989,559.7396216348166,82.5934389376915,288.3021959787126,3015801.5353591708
182.57061216627082,565.8420397132404,179.57204258059022,289.17792565610205,3096061.608041897
45.00743115728645,717.9782801104702,66.98586833581565,440.83296822185633,4293803.917437025
132.2691704334104,741.4360587031908,162.61360493603397,472.6972915693622,4560737.859515711
128.92777508297831,588.838123249391,125.86910545393604,311.6918372972396,3218714.46385099
180.3471001820272,721.3003383319216,191.5429506606453,447.1378362776139,4374413.928019011
159.82488518236016,641.2077175492275,137.15231525777273,367.0787818309865,3625834.782721672
191.06214100228223,791.2484364257975,110.39468987247885,493.27526810269967,5172639.247713289
175.64166637848467,752.757747704292,156.62364503679817,473.29362515368314,4708641.757196497
191.26745680686827,613.8370115496764,200.55528965483796,340.7858924361627,3433612.784061639
50.83749628367178,792.9671410780661,57.10357245991475,517.2286710777348,5139975.26585844
152.1267703322947,593.9099217192841,130.1915930250882,309.7892304475821,3264384.681538412
74.1320919573904,780.267814712982,54.94521992217627,500.34851579718895,4988258.820595326
113.91548908701938,753.7163184955388,69.82780440341088,471.64855566460915,4689563.723406095
144.28493409741455,653.8370769760879,160.34062229693492,380.9081808725996,3722510.7291344027
161.06777741125768,602.8217789871929,156.24112954474901,318.88831133661927,3332477.5877655554
121.42219584233727,634.2630559732581,133.477232158067,364.82451399137636,3552442.0668635652
102.82923316788667,583.4060097937072,91.85690739600346,313.0915876946484,3173121.9210947254
141.5340642518248,636.7431444770989,147.24231020839267,361.10064304223806,3580412.959859234
120.66754318821019,730.4770964071912,112.78062447757979,447.52295313794224,4439127.099331937
73.88696944525728,762.6856847790586,128.04006634523523,493.4752802401309,4781692.191421329
102.52104001059273,628.479732061219,140.3849204635491,353.683304622848,3500921.6956489696
149.76844358736145,594.9375660142213,167.8608334382489,321.5459870331051,3270369.0485913665
